ID;loan_amnt;term;int_rate;installment;emp_length;home_ownership;annual_inc;purpose;title;STATE;delinq_2yrs;revol_bal; revol_util ;total_pymnt;loan_status
31729;3200; 36 months;7.51%;99.55;6 years;RENT;95000;credit_card;Debt Consolidation Loan;NY;0;139; 0.008 ;3566.675555;Fully Paid
31730;25000; 36 months;14.59%;861.63;< 1 year;RENT;105000;debt_consolidation;Chase Card;FL;0;20798; 0.680 ;29417.80707;Fully Paid
31731;8000; 36 months;10.99%;261.89;2 years;RENT;130000;debt_consolidation;Loan refinancing;WI;0;18755; 0.756 ;9428.168102;Fully Paid
31732;3000; 36 months;14.22%;102.86;10+ years;MORTGAGE;76209;other;Refinance for Freedom;CT;0;8790; 0.925 ;3035.85;Fully Paid
31733;25000; 36 months;11.36%;822.78;3 years;MORTGAGE;145000;small_business;Business Growth;NV;0;62450; 0.761 ;29620.74103;Fully Paid
31735;2875; 36 months;14.59%;99.09;10+ years;MORTGAGE;79000;credit_card;Payoff HSBC;CT;2;7775; 0.733 ;3567.277023;Fully Paid
31736;16000; 36 months;15.70%;560.18;4 years;MORTGAGE;69000;debt_consolidation;get out  of debt please;MA;0;22217; 0.788 ;18630.27185;Fully Paid
31737;10000; 36 months;13.48%;339.25;8 years;RENT;48000;debt_consolidation;consilidate;CO;0;8971; 0.641 ;12213.16358;Fully Paid
31738;15000; 36 months;11.36%;493.67;5 years;MORTGAGE;46000;credit_card;Spit in the Eye of Big Banks;NV;0;13899; 0.533 ;14042.43;Charged Off
31740;6000; 36 months;7.51%;186.66;3 years;MORTGAGE;55000;debt_consolidation;Cuenta Nueva;TX;0;14855; 0.438 ;6719.841027;Fully Paid
31741;24000; 36 months;17.56%;862.36;8 years;MORTGAGE;90000;credit_card;ANGRY!! Perfect credit card payment history yet my rates are now astronomical!;CA;0;31058; 0.758 ;31046.04261;Fully Paid
31743;4750; 36 months;10.99%;155.5;6 years;MORTGAGE;123000;debt_consolidation;freedom;CA;0;60362; 0.943 ;5597.918487;Fully Paid
31744;9000; 36 months;13.11%;303.71;3 years;RENT;57057;other;Debt Consolidation Loan;DC;1;2474; 0.206 ;10933.82385;Fully Paid
31745;18000; 36 months;9.88%;579.79;1 year;RENT;70000;credit_card;Debt Free by 20 1 3!;DC;0;18248; 0.378 ;20872.80974;Fully Paid
31746;25000; 36 months;14.96%;866.16;5 years;MORTGAGE;130000;debt_consolidation;Debt Consolidation;PA;1;39702; 0.587 ;31182.27838;Fully Paid
31747;4000; 36 months;10.99%;130.95;5 years;RENT;18000;other;Freedom;TX;0;1298; 0.188 ;4712.880721;Fully Paid
31749;2500; 36 months;7.88%;78.21;4 years;RENT;55000;credit_card;Paying off Credit Card Bills;CA;0;18885; 0.377 ;2810.10536;Fully Paid
31750;12000; 36 months;13.48%;407.09;10+ years;MORTGAGE;42000;credit_card;New Beginnings;NY;0;25881; 0.742 ;12642.9898;Fully Paid
31751;10000; 36 months;7.51%;311.1;6 years;MORTGAGE;200000;other;Family reunion event;TX;0;36705; 0.603 ;11199.61499;Fully Paid
31752;7000; 36 months;10.62%;227.92;2 years;OWN;20800;debt_consolidation;consolidate debt;TX;0;10439; 0.373 ;1651.78;Charged Off
31753;15000; 36 months;13.48%;508.87;2 years;RENT;58000;wedding;wedding;NY;0;10352; 0.464 ;18319.70553;Fully Paid
31755;22000; 36 months;11.36%;724.05;5 years;MORTGAGE;45000;debt_consolidation;SAVING PRIDE;FL;0;26384; 0.715 ;14515.46;Charged Off
31757;11200; 36 months;10.25%;362.71;2 years;MORTGAGE;131000;car;Purchase 2008 Ford Edge;PA;0;61686; 0.754 ;11655.3883;Fully Paid
31758;2000; 36 months;11.36%;65.83;2 years;MORTGAGE;38000;other;Kimberly's Personal Loan;FL;0;2532; 0.372 ;2304.63322;Fully Paid
31759;4000; 36 months;10.62%;130.24;10+ years;MORTGAGE;74678;home_improvement;SprinklerSystemLoan;UT;0;3195; 0.319 ;4651.473334;Fully Paid
31760;5000; 36 months;14.22%;171.43;3 years;RENT;60000;debt_consolidation;Ray's personal loan;CA;0;6291; 0.862 ;6171.560561;Fully Paid
31761;13000; 36 months;7.88%;406.65;3 years;MORTGAGE;64000;home_improvement;Home Improvements;MA;0;7368; 0.283 ;14639.7741;Fully Paid
31762;17000; 36 months;13.85%;579.77;4 years;MORTGAGE;90636;debt_consolidation;debt consolidation;CA;0;14281; 0.320 ;20690.49984;Fully Paid
31764;13000; 36 months;7.51%;404.43;10+ years;MORTGAGE;54000;other;My Loan;CA;0;3667; 0.100 ;14559.41882;Fully Paid
31766;25000; 36 months;11.36%;822.78;10+ years;MORTGAGE;105897;debt_consolidation;Debt Free SG;CA;0;11424; 0.329 ;28091.63903;Fully Paid
31767;6000; 36 months;7.88%;187.69;2 years;RENT;63000;credit_card;Refinance Credit Card Debt;TX;0;7179; 0.446 ;6690.458357;Fully Paid
31768;6800; 36 months;10.62%;221.41;< 1 year;OWN;45000;debt_consolidation;Consolidating High Interest Loans;NY;0;374; 0.062 ;7584.565637;Fully Paid
31769;15000; 36 months;16.07%;527.91;4 years;MORTGAGE;40320;debt_consolidation;great timing!!;FL;1;7023; 0.975 ;18563.80297;Fully Paid
31770;10000; 36 months;9.88%;322.11;4 years;MORTGAGE;60000;debt_consolidation;Debt Consolidation Loan;TX;0;12841; 0.554 ;10966.99592;Fully Paid
31771;5000; 36 months;14.96%;173.24;10+ years;MORTGAGE;60000;medical;My Dream Invisioned;GA;2;4584; 0.716 ;6236.594741;Fully Paid
31772;5000; 36 months;10.25%;161.93;n/a;MORTGAGE;284400;credit_card;great;NY;1;63987; 0.224 ;5277.273216;Fully Paid
31773;10000; 36 months;15.70%;350.11;4 years;MORTGAGE;48600;small_business;Register upgrade;TX;2;2560; 0.674 ;12605.00132;Fully Paid
31774;5000; 36 months;15.70%;175.06;10+ years;RENT;68000;debt_consolidation;Being Debt Free in 3 years;NY;1;5187; 0.823 ;6302.612516;Fully Paid
31775;10000; 36 months;7.88%;312.81;9 years;MORTGAGE;50000;debt_consolidation;Eliminate Debt;IL;0;20950; 0.422 ;11249.07985;Fully Paid
31776;8000; 36 months;11.36%;263.29;2 years;OWN;55000;other;great deal;NY;0;5227; 0.327 ;9229.336231;Fully Paid
31778;15000; 36 months;13.11%;506.18;10+ years;OWN;120775;other;chas;FL;1;36357; 0.765 ;18264.12947;Fully Paid
31779;14500; 36 months;13.48%;491.9;4 years;MORTGAGE;45000;credit_card;I pay 3x that much monthly now;FL;0;26125; 0.592 ;17709.12186;Fully Paid
31780;16000; 36 months;15.70%;560.18;7 years;RENT;36000;small_business;baba's grill;IL;1;3062; 0.281 ;20167.36843;Fully Paid
31781;4200; 36 months;10.62%;136.76;1 year;MORTGAGE;48000;other;Dream Wedding Loan;CA;0;0; -   ;4923.581547;Fully Paid
31782;6400; 36 months;7.51%;199.1;5 years;RENT;58000;car;Vehical Pay Off;CA;0;2293; 0.061 ;7167.800129;Fully Paid
31783;18000; 36 months;13.11%;607.41;2 years;RENT;40000;debt_consolidation;greenback;NY;0;3612; 0.695 ;21785.05344;Fully Paid
31786;13000; 36 months;12.73%;436.37;4 years;RENT;90000;credit_card;Credit Card pay off;WA;0;10429; 0.329 ;15185.16449;Fully Paid
31787;4000; 36 months;7.14%;123.76;4 years;RENT;100000;small_business;New commercial litigation firm!;FL;0;2393; 0.121 ;1372.06;Charged Off
31788;7500; 36 months;10.99%;245.52;2 years;RENT;33000;other;Honeymoon;CA;0;13360; 0.530 ;8836.550632;Fully Paid
31789;20000; 36 months;14.59%;689.3;10+ years;MORTGAGE;85000;;;;;;;;Fully Paid
31790;4500; 36 months;6.76%;138.47;2 years;MORTGAGE;41600;credit_card;Lower Interest Rate;PA;0;5550; 0.356 ;4984.714367;Fully Paid
31791;10000; 36 months;9.88%;322.11;10+ years;MORTGAGE;36000;other;Kitchen Remodel;FL;0;901; 0.143 ;11569.69215;Fully Paid
31792;15000; 36 months;12.73%;503.5;10+ years;MORTGAGE;68000;credit_card;Help lower my interest;OR;0;8344; 0.556 ;18047.51102;Fully Paid
31795;6400; 36 months;7.88%;200.2;3 years;RENT;38000;debt_consolidation;Make money easily;CA;0;9443; 0.407 ;7207.509088;Fully Paid
31797;20000; 36 months;13.85%;682.08;10+ years;MORTGAGE;500000;other;Short Term Tax Loan;GA;0;59777; 0.863 ;22886.99243;Fully Paid
31798;6000; 36 months;11.36%;197.47;3 years;OWN;65000;debt_consolidation;GREAT BORROWER --DEBT CONSOLIDATION;NY;0;6370; 0.923 ;2957.37;Charged Off
31799;5500; 36 months;11.36%;181.02;2 years;MORTGAGE;48000;credit_card;Road to Success;CA;0;5090; 0.749 ;5735.4;Fully Paid
31801;25000; 36 months;15.33%;870.71;10+ years;MORTGAGE;80000;debt_consolidation;Pay off my high interest credit cards.;FL;0;14918; 0.893 ;27085.73742;Fully Paid
31802;25000; 36 months;16.07%;879.85;4 years;MORTGAGE;120000;debt_consolidation;Debt Pay Off;VA;0;92764; 0.719 ;38079.80915;Fully Paid
31805;3600; 36 months;15.70%;126.04;4 years;MORTGAGE;40900;credit_card;Credit Card Elimination;TX;0;4841; 0.968 ;4059.209003;Fully Paid
31806;13750; 36 months;14.96%;476.39;10+ years;RENT;53591;debt_consolidation;Personal Loan;PA;0;13502; 0.540 ;15673.96467;Fully Paid
31807;8500; 36 months;10.62%;276.76;5 years;RENT;52582;debt_consolidation;Reduce Debt before Nursing School;TX;0;8279; 0.702 ;9964.196919;Fully Paid
31809;8000; 36 months;9.88%;257.69;3 years;RENT;53040;debt_consolidation;pay off credit card debt;CT;0;14119; 0.448 ;9277.227772;Fully Paid
31810;12000; 36 months;13.48%;407.09;2 years;RENT;37920;other;Payoff Easy!;NH;0;8606; 0.844 ;14008.95686;Fully Paid
31811;10000; 36 months;14.96%;346.47;< 1 year;RENT;60000;debt_consolidation;Credit Card Consolidation Loan;MA;0;32238; 0.709 ;12473.24914;Fully Paid
31812;11000; 36 months;13.85%;375.15;3 years;MORTGAGE;75000;debt_consolidation;Credit card consolidation;MA;0;15659; 0.725 ;13505.99966;Fully Paid
31813;15400; 36 months;11.36%;506.84;10+ years;OWN;105000;debt_consolidation;Payoff Flooring and appliance loans;FL;0;13918; 0.381 ;15963.86675;Fully Paid
31816;10000; 36 months;12.73%;335.67;4 years;MORTGAGE;195000;debt_consolidation;Loan;IL;0;33994; 0.545 ;11680.89711;Fully Paid
31817;6400; 36 months;7.51%;199.1;10+ years;MORTGAGE;25000;debt_consolidation;"The JPA ""Hey Debt, Outta My Way"" Plan";SC;0;6938; 0.226 ;7073.212139;Fully Paid
31818;3000; 36 months;12.73%;100.7;< 1 year;MORTGAGE;65000;other;used car new engine;NJ;0;17806; 0.877 ;3625.52801;Fully Paid
31820;7000; 36 months;7.14%;216.58;4 years;MORTGAGE;47000;other;Debt Consolidation;AZ;0;18468; 0.410 ;7761.2539;Fully Paid
31821;8400; 36 months;12.73%;281.96;n/a;MORTGAGE;66000;credit_card;Help in Largo;FL;0;20966; 0.651 ;3101.56;Charged Off
31822;6000; 36 months;7.88%;187.69;3 years;MORTGAGE;69000;credit_card;Pay off Home Depot and First line;TX;1;10786; 0.190 ;6744.315333;Fully Paid
31823;4600; 36 months;10.99%;150.59;4 years;OWN;15000;other;my debt solution;CA;0;1657; 0.081 ;4873.778214;Fully Paid
31826;6000; 36 months;13.11%;202.47;2 years;RENT;25800;debt_consolidation;Paying off small balance;CT;0;9130; 0.486 ;7289.257934;Fully Paid
31828;16000; 36 months;14.59%;551.44;10+ years;RENT;65000;debt_consolidation;no more;CA;1;15518; 0.907 ;19099.78132;Fully Paid
31830;4000; 36 months;7.14%;123.76;10+ years;MORTGAGE;48000;other;lawyer;MA;0;17512; 0.382 ;4455.793361;Fully Paid
31831;14000; 36 months;19.04%;513.5;7 years;RENT;50000;debt_consolidation;consolidate debt & pay taxes;CA;0;9711; 0.981 ;18267.91042;Fully Paid
31832;6000; 36 months;14.59%;206.79;< 1 year;RENT;54700;debt_consolidation;Young Professional Seeking to Dig out of College Credit Card Debt;DC;0;4360; 0.890 ;7442.406656;Fully Paid
31833;18000; 36 months;14.22%;617.12;5 years;MORTGAGE;72000;debt_consolidation;Consolidate & Help the Family Budget;CO;0;10124; 0.964 ;10521.9;Charged Off
31834;10800; 36 months;7.88%;337.83;3 years;MORTGAGE;68000;debt_consolidation;Doing the Right thing;CA;0;5152; 0.121 ;11581.80694;Fully Paid
31835;25000; 36 months;21.27%;945.35;5 years;OWN;81840;house;BUSINESS BANKING MANAGER;FL;1;67; 0.013 ;34829.52966;Fully Paid
31836;8000; 36 months;14.59%;275.72;3 years;RENT;60000;small_business;Small Business Investment;IL;0;6992; 0.932 ;9087.604984;Fully Paid
31837;10000; 36 months;13.48%;339.25;2 years;RENT;70000;debt_consolidation;Consolidation;TX;0;15651; 0.943 ;12284.08349;Fully Paid
31838;10000; 36 months;7.51%;311.1;4 years;RENT;88000;credit_card;Credit Card Refinancing Loan;MA;0;12052; 0.342 ;10808.79555;Fully Paid
31840;24000; 36 months;10.99%;785.65;< 1 year;MORTGAGE;72000;credit_card;Debt Consolidation Loan;PA;0;21570; 0.554 ;28283.80776;Fully Paid
31841;1500; 36 months;11.36%;49.37;10+ years;MORTGAGE;58000;medical;karlasmedfund;TX;0;22238; 0.724 ;1036.77;Charged Off
31842;7000; 36 months;12.73%;234.97;3 years;MORTGAGE;36000;debt_consolidation;a safe and profitable investment;PA;1;15490; 0.833 ;8301.65547;Fully Paid
31844;1000; 36 months;6.76%;30.77;4 years;RENT;40000;credit_card;Paying off credit card;MT;0;2163; 0.079 ;1016.522711;Fully Paid
31845;15000; 36 months;9.88%;483.16;6 years;RENT;95000;wedding;Wedding;NY;0;1330; 0.085 ;17140.3472;Fully Paid
31846;1500; 36 months;15.70%;52.52;< 1 year;RENT;29120;other;a little help from my friends;MN;1;9287; 0.967 ;1890.574377;Fully Paid
31847;25000; 36 months;10.62%;814;10+ years;RENT;200000;other;Tax Liability and Tuition Bill;NY;0;27384; 0.565 ;24692.31;Charged Off
31848;15000; 36 months;13.11%;506.18;< 1 year;MORTGAGE;43680;debt_consolidation;2010 Personal Loan;IL;0;11332; 0.907 ;18223.1287;Fully Paid
31849;17000; 36 months;10.25%;550.55;1 year;MORTGAGE;83000;home_improvement;Roof;RI;0;18293; 0.431 ;19347.36563;Fully Paid
31850;3000; 36 months;10.25%;97.16;n/a;RENT;9081;car;Car to get to College!!!;TX;0;6; -   ;3505.673881;Fully Paid
31851;20000; 36 months;14.22%;685.69;4 years;MORTGAGE;62000;wedding;Wedding;MA;0;21116; 0.668 ;24258.03713;Fully Paid
31852;6000; 36 months;7.14%;185.64;< 1 year;MORTGAGE;16000;debt_consolidation;Paying it off;OH;0;6657; 0.270 ;6439.142117;Fully Paid
31853;6000; 36 months;7.51%;186.66;10+ years;MORTGAGE;121500;home_improvement;Upgrate Second Bathroon;NY;0;23738; 0.671 ;6687.517602;Fully Paid
31854;1800; 36 months;14.22%;61.72;3 years;RENT;36129;debt_consolidation;consolidation;NY;0;0; 0.001 ;2219.528209;Fully Paid
31855;15000; 36 months;15.70%;525.17;< 1 year;RENT;56000;debt_consolidation;Freedom;NY;0;17334; 0.647 ;18670.1091;Fully Paid
31856;9000; 36 months;11.36%;296.2;10+ years;RENT;61041;other;personal loan;WA;0;204; 0.680 ;9824.418792;Fully Paid
31857;12000; 36 months;13.11%;404.94;5 years;RENT;52800;credit_card;Debt buster-freedom from banks;CA;0;9840; 0.643 ;2501.72;Charged Off
31858;9000; 36 months;7.88%;281.53;9 years;MORTGAGE;61000;debt_consolidation;9 year steady job + homeowner  + no car payment!;KY;1;11488; 0.425 ;10135.65313;Fully Paid
31859;15000; 36 months;14.59%;516.98;1 year;RENT;50000;other;debt relief;NJ;0;35374; 0.953 ;18612.20208;Fully Paid
31860;9000; 36 months;7.51%;279.99;10+ years;MORTGAGE;40000;debt_consolidation;Personal Loan;AR;0;9812; 0.257 ;10079.76477;Fully Paid
31862;24500; 36 months;18.30%;889.44;10+ years;MORTGAGE;92000;debt_consolidation;Debt Consolidation-Fresh Start;MD;0;50707; 0.810 ;32020.52649;Fully Paid
31863;16750; 36 months;10.62%;545.38;10+ years;MORTGAGE;48000;home_improvement;Home Improvement;CA;0;262; 0.029 ;18590.26971;Fully Paid
31865;16000; 36 months;15.33%;557.26;2 years;RENT;95000;debt_consolidation;100% ontime payment history 95K W2 verifiable income pay off colleg creditcards;NY;0;10432; 0.796 ;20063.93371;Fully Paid
31867;16000; 36 months;10.99%;523.77;10+ years;RENT;36000;small_business;Jump start me!;GA;0;5299; 0.223 ;12061.71;Charged Off
31869;15000; 36 months;10.62%;488.4;10+ years;RENT;81960;credit_card;Serious, stable borrower trying to get rid of high interest credit cards;CA;0;33899; 0.686 ;17584.06747;Fully Paid
31870;4000; 36 months;9.88%;128.85;5 years;RENT;28800;other;The Journey Begins on Two Wheels;CA;0;2327; 0.341 ;4341.586489;Fully Paid
31871;24000; 36 months;13.85%;818.5;10+ years;MORTGAGE;86400;credit_card;debt free plan;MI;0;27340; 0.578 ;28265.44815;Fully Paid
31872;4000; 36 months;9.88%;128.85;2 years;RENT;33227;debt_consolidation;Loan Request will pay off;AZ;0;2249; 0.146 ;4616.519251;Fully Paid
31873;25000; 36 months;18.67%;912.27;< 1 year;MORTGAGE;225000;debt_consolidation;Consolidation;CA;1;69535; 0.935 ;32349.19135;Fully Paid
31874;18000; 36 months;16.82%;640.11;n/a;OWN;72000;debt_consolidation;18k;NY;2;8866; 0.704 ;23044.64549;Fully Paid
31875;8000; 36 months;12.73%;268.53;10+ years;RENT;45000;debt_consolidation;peace of mind;NY;1;12305; 0.575 ;8327.909476;Fully Paid
31876;24250; 36 months;17.56%;871.35;< 1 year;RENT;90000;other;CAGloan;CT;0;41487; 0.965 ;30930.68419;Fully Paid
31878;10000; 36 months;10.99%;327.36;10+ years;MORTGAGE;89000;debt_consolidation;EZ money;NH;0;9740; 0.538 ;11785.38312;Fully Paid
31879;12000; 36 months;14.96%;415.76;3 years;OWN;56784;major_purchase;Veronica's 2010 Loan;TX;0;11117; 0.862 ;14149.95061;Fully Paid
31881;20000; 36 months;10.99%;654.71;2 years;RENT;60000;debt_consolidation;Consolidation loan;MD;0;13576; 0.672 ;23047.59591;Fully Paid
31882;8000; 36 months;9.88%;257.69;6 years;MORTGAGE;55000;debt_consolidation;Consolidate My Debts;TX;1;3958; 0.126 ;8648.779006;Fully Paid
31883;6500; 36 months;10.99%;212.78;1 year;RENT;37000;major_purchase;Lacey Wedding ring;TX;0;3054; 0.140 ;7660.68928;Fully Paid
31884;7775; 36 months;14.96%;269.38;4 years;MORTGAGE;148000;credit_card;Refinancing credit card balance and closing account.;NY;1;5238; 0.903 ;9698.023963;Fully Paid
31886;4800; 36 months;6.76%;147.7;10+ years;MORTGAGE;39600;home_improvement;Shop/Toy Garage;WY;0;10902; 0.314 ;5021.314001;Fully Paid
31887;1000; 36 months;10.62%;32.56;2 years;OWN;14400;other;Wedding;FL;0;7600; 0.745 ;1169.089618;Fully Paid
31888;3000; 36 months;10.62%;97.68;2 years;MORTGAGE;53000;home_improvement;Nasty problem with Septic Tank- needs T-baffle, root removal, etc. Help!;GA;1;20168; 0.553 ;3361.877568;Fully Paid
31891;10000; 36 months;13.11%;337.45;10+ years;MORTGAGE;57600;educational;Loan for Special Studies of  Personal Trainning;FL;0;2341; 0.150 ;10694.2685;Fully Paid
31893;5000; 36 months;10.99%;163.68;10+ years;RENT;137481;debt_consolidation;Debt Consolidation HELP;TX;1;20042; 0.509 ;5597.651934;Fully Paid
31895;20000; 36 months;10.62%;651.2;10+ years;MORTGAGE;93600;major_purchase;PURCHASING A 6200 sq. ft. PROPERTY FOR  25K!!!;WI;0;1744; 0.027 ;23477.66717;Fully Paid
31896;12000; 36 months;10.62%;390.72;7 years;RENT;54000;debt_consolidation;Eddie Debt Loan;CA;0;19244; 0.467 ;14067.27284;Fully Paid
31897;12000; 36 months;9.88%;386.53;8 years;RENT;39900;debt_consolidation;debtbegone;PA;0;6315; 0.305 ;12641.49362;Fully Paid
31898;15000; 36 months;14.59%;516.98;10+ years;RENT;85000;debt_consolidation;my loan;NY;2;20000; 0.185 ;18611.89518;Fully Paid
31899;4500; 36 months;6.76%;138.47;4 years;RENT;55000;credit_card;Wise decision;NJ;0;148; 0.087 ;4984.714541;Fully Paid
31900;5000; 36 months;7.51%;155.55;5 years;MORTGAGE;47471;debt_consolidation;Giving up Credit Cards;FL;0;5915; 0.506 ;5599.813217;Fully Paid
31902;8500; 36 months;10.99%;278.25;10+ years;MORTGAGE;46500;debt_consolidation;jays dental;FL;0;20577; 0.902 ;6462.87;Charged Off
31904;14000; 36 months;12.73%;469.93;9 years;MORTGAGE;90000;other;New bussiness Owner;WI;0;28304; 0.697 ;16918.39357;Fully Paid
31905;12000; 36 months;14.22%;411.41;5 years;RENT;130000;debt_consolidation;Consolidate 2009;NY;0;9764; 0.939 ;14797.16553;Fully Paid
31906;15000; 36 months;11.36%;493.67;2 years;RENT;48000;other;Columbus;PA;0;18708; 0.668 ;17773.30219;Fully Paid
31907;25000; 36 months;20.16%;931.09;1 year;MORTGAGE;60000;small_business;Urban Transportation;TX;0;14729; 0.856 ;18924.36;Charged Off
31908;17500; 36 months;16.45%;619.11;3 years;RENT;44000;debt_consolidation;ligature loan;HI;0;16191; 0.604 ;22205.16102;Fully Paid
31910;7550; 36 months;7.51%;234.88;4 years;RENT;70000;major_purchase;Engagement Ring;CA;0;6126; 0.115 ;8455.711305;Fully Paid
31912;4750; 36 months;12.73%;159.44;n/a;OWN;26400;;;;;;;;Fully Paid
31913;2500; 36 months;11.36%;82.28;1 year;OWN;18000;moving;Moving;PA;0;4602; 0.630 ;2962.195785;Fully Paid
31914;5000; 36 months;11.36%;164.56;< 1 year;RENT;38000;debt_consolidation;Me;SC;0;1568; 0.307 ;5746.614832;Fully Paid
31915;16000; 36 months;13.85%;545.67;2 years;RENT;80000;credit_card;Get ahead in life;CA;0;21053; 0.627 ;18935.18219;Fully Paid
31916;5000; 36 months;14.96%;173.24;4 years;RENT;90000;credit_card;Terminating my Credit Cards;NY;0;30144; 0.942 ;5930.419596;Fully Paid
31917;24000; 36 months;11.36%;789.87;7 years;RENT;85000;debt_consolidation;Boston Loan;NY;0;32085; 0.570 ;28325.37696;Fully Paid
31918;20500; 36 months;14.59%;706.54;4 years;RENT;48000;debt_consolidation;Making a Brighter Future;CA;0;22370; 0.589 ;21231.00767;Fully Paid
31919;20000; 36 months;16.82%;711.24;< 1 year;RENT;70000;debt_consolidation;Fiscal responsibility;CA;0;19879; 0.979 ;25576.19864;Fully Paid
31920;10000; 36 months;16.07%;351.94;4 years;RENT;32000;debt_consolidation;For New Apartment;NY;0;7147; 0.526 ;12814.87941;Fully Paid
31921;13000; 36 months;7.88%;406.65;10+ years;MORTGAGE;74400;other;liberty;MN;0;15062; 0.292 ;14640.73485;Fully Paid
31922;4000; 36 months;10.25%;129.54;< 1 year;RENT;19200;debt_consolidation;Desperately In Need of Cash now. Will pay loan back in time specified.;CA;0;6394; 0.204 ;4566.866502;Fully Paid
31924;16750; 36 months;10.99%;548.32;10+ years;MORTGAGE;42000;debt_consolidation;ConSol;TX;0;13570; 0.483 ;19740.2151;Fully Paid
31925;3900; 36 months;7.51%;121.33;5 years;MORTGAGE;52000;car;Malibu;IL;0;8581; 0.356 ;4167.949747;Fully Paid
